CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
91536.0,125,4,2062.08,4,5,5,455,loyal customers
91539.0,109,4,4481.027999999999,4,5,5,455,loyal customers
91540.0,125,4,2062.08,4,5,5,455,loyal customers
91541.0,125,2,239.5952,4,4,5,445,loyal customers
91542.0,125,6,1230.6352000000002,4,5,5,455,loyal customers
91543.0,125,4,2469.795,4,5,5,455,loyal customers
91544.0,125,2,561.375,4,4,5,445,loyal customers
91545.0,109,4,4481.027999999999,4,5,5,455,loyal customers
91546.0,125,4,2062.08,4,5,5,455,loyal customers
91547.0,46,7,1386.6450000000002,5,5,5,555,champions
91548.0,125,4,1066.1488,4,5,5,455,loyal customers
91549.0,121,7,1420.4327999999998,4,5,5,455,loyal customers
91550.0,124,3,509.34000000000003,4,5,5,455,loyal customers
91552.0,109,3,2756.0339999999997,4,5,5,455,loyal customers
91553.0,125,4,2062.08,4,5,5,455,loyal customers
91554.0,125,3,1925.0700000000002,4,5,5,455,loyal customers
91555.0,125,3,1546.56,4,5,5,455,loyal customers
91557.0,125,1,63.980000000000004,4,1,4,414,promising
91558.0,121,3,773.28,4,5,5,455,loyal customers
91559.0,125,1,42.146499999999996,4,1,3,413,promising
91561.0,125,4,2062.08,4,5,5,455,loyal customers
91563.0,125,2,515.52,4,4,5,445,loyal customers
91566.0,124,2,278.584,4,4,5,445,loyal customers
91567.0,125,4,2062.08,4,5,5,455,loyal customers
91569.0,125,3,748.3109999999999,4,5,5,455,loyal customers
91570.0,125,4,2062.08,4,5,5,455,loyal customers
91571.0,121,8,1550.2304,4,5,5,455,loyal customers
91574.0,121,4,2058.66,4,5,5,455,loyal customers
91576.0,125,2,309.072,4,4,5,445,loyal customers
91577.0,125,2,339.56,4,4,5,445,loyal customers
91580.0,125,1,7.2,4,1,1,411,promising
91581.0,125,3,617.433,4,5,5,455,loyal customers
91582.0,125,1,72.208,4,1,4,414,promising
91583.0,124,4,246.45929999999998,4,5,5,455,loyal customers
91585.0,125,1,5.2,4,1,1,411,promising
91586.0,125,1,6.99,4,1,1,411,promising
91587.0,125,2,1051.164,4,4,5,445,loyal customers
91588.0,112,2,45.45,4,4,3,443,loyal customers
91589.0,125,1,115.53450000000001,4,1,4,414,promising
91591.0,125,2,1051.164,4,4,5,445,loyal customers
91592.0,125,1,14.4,4,1,2,412,promising
91593.0,107,3,2776.158,4,5,5,455,loyal customers
91594.0,124,4,796.2474,4,5,5,455,loyal customers
91595.0,125,1,11.690000000000001,4,1,2,412,promising
91596.0,109,3,1349.748,4,5,5,455,loyal customers
91597.0,125,1,111.851,4,1,4,414,promising
91598.0,119,3,1102.9252000000001,4,5,5,455,loyal customers
91599.0,125,2,1051.164,4,4,5,445,loyal customers
91600.0,48,4,500.47760000000005,5,5,5,555,champions
91601.0,124,5,751.4757999999999,4,5,5,455,loyal customers
91602.0,125,1,43.98,4,1,3,413,promising
91603.0,125,1,28.8,4,1,3,413,promising
91604.0,125,1,130.91369999999998,4,1,4,414,promising
91605.0,125,4,265.0924,4,5,5,455,loyal customers
91606.0,58,5,1054.3008,5,5,5,555,champions
91607.0,125,2,1051.164,4,4,5,445,loyal customers
91608.0,120,3,56.6,4,5,4,454,loyal customers
91609.0,44,7,1676.8798,5,5,5,555,champions
91611.0,125,2,597.168,4,4,5,445,loyal customers
91612.0,125,2,1051.164,4,4,5,445,loyal customers
91613.0,125,3,746.46,4,5,5,455,loyal customers
91614.0,125,2,1051.164,4,4,5,445,loyal customers
91615.0,124,3,1044.7723999999998,4,5,5,455,loyal customers
91616.0,125,1,110.0,4,1,4,414,promising
91618.0,125,2,144.416,4,4,4,444,loyal customers
91619.0,125,4,417.164,4,5,5,455,loyal customers
91620.0,125,1,7.8,4,1,1,411,promising
91621.0,125,1,104.291,4,1,4,414,promising
91623.0,125,4,654.3690999999999,4,5,5,455,loyal customers
91624.0,125,4,1194.336,4,5,5,455,loyal customers
91625.0,125,4,1194.336,4,5,5,455,loyal customers
91627.0,124,1,226.4107,4,1,5,415,promising
91629.0,125,1,3.49,4,1,1,411,promising
91630.0,124,3,417.876,4,5,5,455,loyal customers
91632.0,125,3,417.876,4,5,5,455,loyal customers
91634.0,125,3,312.873,4,5,5,455,loyal customers
91635.0,125,3,895.752,4,5,5,455,loyal customers
91637.0,125,3,895.752,4,5,5,455,loyal customers
91638.0,125,2,208.582,4,4,5,445,loyal customers
91640.0,125,1,7.2,4,1,1,411,promising
91641.0,125,2,176.499,4,4,4,444,loyal customers
91642.0,125,1,169.78,4,1,4,414,promising
91643.0,125,3,895.752,4,5,5,455,loyal customers
91644.0,123,5,2622.412,4,5,5,455,loyal customers
91645.0,125,1,111.851,4,1,4,414,promising
91647.0,125,1,200.0,4,1,5,415,promising
91649.0,116,6,392.90279999999996,4,5,5,455,loyal customers
91652.0,99,7,863.414,4,5,5,455,loyal customers
91653.0,99,7,863.414,4,5,5,455,loyal customers
91654.0,125,1,47.92,4,1,3,413,promising
91656.0,108,3,269.5588,4,5,5,455,loyal customers
91657.0,109,4,4501.152,4,5,5,455,loyal customers
91658.0,99,6,759.123,4,5,5,455,loyal customers
91659.0,125,3,784.884,4,5,5,455,loyal customers
91660.0,125,1,20.0,4,1,3,413,promising
91661.0,51,2,139.21710000000002,5,4,4,544,champions
91662.0,125,2,3449.988,4,4,5,445,loyal customers
91663.0,124,4,1544.5664,4,5,5,455,loyal customers
91664.0,125,2,3449.988,4,4,5,445,loyal customers
91665.0,99,7,863.414,4,5,5,455,loyal customers
91666.0,58,3,201.3188,5,5,5,555,champions
91667.0,125,1,104.291,4,1,4,414,promising
91668.0,99,7,863.414,4,5,5,455,loyal customers
91670.0,124,1,75.84,4,1,4,414,promising
91671.0,99,4,461.623,4,5,5,455,loyal customers
91672.0,108,5,883.2049999999999,4,5,5,455,loyal customers
91673.0,109,4,390.196,4,5,5,455,loyal customers
91674.0,44,7,2184.2960000000003,5,5,5,555,champions
91676.0,124,1,10.0,4,1,2,412,promising
91680.0,124,1,139.292,4,1,4,414,promising
91681.0,124,1,129.7976,4,1,4,414,promising
91683.0,124,2,344.9,4,4,5,445,loyal customers
91684.0,124,1,29.47,4,1,3,413,promising
91687.0,124,3,312.873,4,5,5,455,loyal customers
91688.0,124,4,417.164,4,5,5,455,loyal customers
91689.0,124,3,547.3499999999999,4,5,5,455,loyal customers
91691.0,123,2,129.35,4,4,4,444,loyal customers
91692.0,124,4,1194.336,4,5,5,455,loyal customers
91693.0,124,1,13.8,4,1,2,412,promising
91694.0,124,2,278.584,4,4,5,445,loyal customers
91695.0,124,1,7.2,4,1,1,411,promising
91696.0,108,1,113.20100000000001,4,1,4,414,promising
91698.0,124,4,729.8,4,5,5,455,loyal customers
91699.0,121,3,417.876,4,5,5,455,loyal customers
91700.0,124,4,3121.1014,4,5,5,455,loyal customers
91701.0,124,4,1194.336,4,5,5,455,loyal customers
91703.0,114,1,84.0,4,1,4,414,promising
91704.0,124,4,889.1778999999999,4,5,5,455,loyal customers
91706.0,124,4,417.164,4,5,5,455,loyal customers
91707.0,124,4,417.164,4,5,5,455,loyal customers
91708.0,124,2,144.416,4,4,4,444,loyal customers
91709.0,124,2,344.9,4,4,5,445,loyal customers
91710.0,124,4,1194.336,4,5,5,455,loyal customers
91711.0,124,1,862.497,4,1,5,415,promising
91713.0,124,2,370.0815,4,4,5,445,loyal customers
91714.0,124,3,312.873,4,5,5,455,loyal customers
91715.0,117,3,80.0,4,5,4,454,loyal customers
91716.0,124,4,1194.336,4,5,5,455,loyal customers
91717.0,124,4,417.164,4,5,5,455,loyal customers
91720.0,124,1,36.0,4,1,3,413,promising
91722.0,81,2,50.410000000000004,5,4,4,544,champions
91723.0,124,1,80.0,4,1,4,414,promising
91724.0,124,2,208.582,4,4,5,445,loyal customers
91725.0,124,4,557.168,4,5,5,455,loyal customers
91728.0,124,4,69.92,4,5,4,454,loyal customers
91729.0,124,1,13.0,4,1,2,412,promising
91730.0,124,1,7.2,4,1,1,411,promising
91731.0,121,5,562.2919999999999,4,5,5,455,loyal customers
91735.0,124,4,717.5248,4,5,5,455,loyal customers
91736.0,58,6,1812.4019999999998,5,5,5,555,champions
91737.0,124,1,5.2,4,1,1,411,promising
91739.0,110,1,40.95,4,1,3,413,promising
91740.0,124,2,519.1904,4,4,5,445,loyal customers
91742.0,124,1,7.2,4,1,1,411,promising
91744.0,124,4,417.164,4,5,5,455,loyal customers
91748.0,121,2,330.0,4,4,5,445,loyal customers
91750.0,124,1,139.292,4,1,4,414,promising
91751.0,124,3,312.873,4,5,5,455,loyal customers
91752.0,124,4,417.164,4,5,5,455,loyal customers
91757.0,124,2,339.70239999999995,4,4,5,445,loyal customers
91762.0,57,4,731.0915999999999,5,5,5,555,champions
91763.0,124,4,417.164,4,5,5,455,loyal customers
91764.0,124,4,719.4047999999999,4,5,5,455,loyal customers
91766.0,124,2,1051.164,4,4,5,445,loyal customers
91767.0,124,4,719.4047999999999,4,5,5,455,loyal customers
91769.0,124,2,1051.164,4,4,5,445,loyal customers
91770.0,121,7,1539.4424,4,5,5,455,loyal customers
91771.0,124,4,719.4047999999999,4,5,5,455,loyal customers
91776.0,95,4,629.594,5,5,5,555,champions
91777.0,124,4,417.164,4,5,5,455,loyal customers
91780.0,122,1,44.74,4,1,3,413,promising
91781.0,124,4,719.4047999999999,4,5,5,455,loyal customers
91782.0,124,4,417.164,4,5,5,455,loyal customers
91785.0,124,3,539.5536,4,5,5,455,loyal customers
91786.0,57,5,579.9712,5,5,5,555,champions
91787.0,44,9,1708.0880000000002,5,5,5,555,champions
91788.0,124,4,417.164,4,5,5,455,loyal customers
91791.0,57,6,703.7675999999999,5,5,5,555,champions
91793.0,124,4,417.164,4,5,5,455,loyal customers
91794.0,123,2,14.4,4,4,2,442,loyal customers
91795.0,124,3,447.876,4,5,5,455,loyal customers
91797.0,81,5,1147.7143999999998,5,5,5,555,champions
91798.0,124,3,447.876,4,5,5,455,loyal customers
91799.0,124,4,417.164,4,5,5,455,loyal customers
91800.0,55,7,1201.6178,5,5,5,555,champions
91801.0,124,4,417.164,4,5,5,455,loyal customers
91802.0,124,4,447.404,4,5,5,455,loyal customers
91804.0,124,1,10.940000000000001,4,1,2,412,promising
91805.0,123,6,2143.824,4,5,5,455,loyal customers
91806.0,124,3,312.873,4,5,5,455,loyal customers
91807.0,124,4,447.404,4,5,5,455,loyal customers
91808.0,124,2,519.1904,4,4,5,445,loyal customers
91809.0,124,3,312.873,4,5,5,455,loyal customers
91810.0,124,4,417.164,4,5,5,455,loyal customers
91811.0,124,2,519.1904,4,4,5,445,loyal customers
91813.0,124,4,328.475,4,5,5,455,loyal customers
91814.0,124,2,519.1904,4,4,5,445,loyal customers
91815.0,124,2,208.582,4,4,5,445,loyal customers
91816.0,124,3,312.873,4,5,5,455,loyal customers
91817.0,124,3,312.873,4,5,5,455,loyal customers
91818.0,124,4,288.832,4,5,5,455,loyal customers
91819.0,124,4,417.164,4,5,5,455,loyal customers
91820.0,124,1,139.292,4,1,4,414,promising
91821.0,124,3,312.873,4,5,5,455,loyal customers
91822.0,124,4,557.168,4,5,5,455,loyal customers
91823.0,124,2,184.059,4,4,5,445,loyal customers
91824.0,124,3,216.624,4,5,5,455,loyal customers
91825.0,124,3,256.267,4,5,5,455,loyal customers
91826.0,124,1,5.2,4,1,1,411,promising
91827.0,124,3,245.09910000000002,4,5,5,455,loyal customers
91828.0,122,2,43.2,4,4,3,443,loyal customers
91829.0,124,1,39.99,4,1,3,413,promising
91830.0,124,1,7.2,4,1,1,411,promising
91831.0,124,1,7.2,4,1,1,411,promising
91832.0,114,1,40.0,4,1,3,413,promising
91833.0,124,1,80.0,4,1,4,414,promising
91834.0,124,4,557.168,4,5,5,455,loyal customers
91835.0,122,1,478.32,4,1,5,415,promising
91836.0,106,2,41.1,4,4,3,443,loyal customers
91837.0,124,1,6.9,4,1,1,411,promising
91838.0,124,1,9.3,4,1,1,411,promising
91841.0,124,1,544.725,4,1,5,415,promising
91842.0,124,1,7.8,4,1,1,411,promising
91846.0,124,4,479.1904,4,5,5,455,loyal customers
91850.0,95,2,179.78,5,4,4,544,champions
91851.0,124,1,59.4,4,1,4,414,promising
91852.0,124,1,51.0,4,1,4,414,promising
91854.0,124,1,14.49,4,1,2,412,promising
91855.0,124,1,5.2,4,1,1,411,promising
91856.0,124,1,80.0,4,1,4,414,promising
91857.0,124,3,359.3928,4,5,5,455,loyal customers
91859.0,124,1,339.50300000000004,4,1,5,415,promising
91861.0,97,2,24.759999999999998,4,4,3,443,loyal customers
91862.0,124,1,7.2,4,1,1,411,promising
91863.0,124,4,648.806,4,5,5,455,loyal customers
91864.0,124,1,12.5,4,1,2,412,promising
91866.0,124,1,11.3,4,1,2,412,promising
91867.0,124,4,447.404,4,5,5,455,loyal customers
91868.0,121,2,328.70799999999997,4,4,5,445,loyal customers
91869.0,124,1,38.95,4,1,3,413,promising
91870.0,81,4,430.71,5,5,5,555,champions
91872.0,124,1,13.440000000000001,4,1,2,412,promising
91873.0,124,4,450.10400000000004,4,5,5,455,loyal customers
91874.0,124,3,359.3928,4,5,5,455,loyal customers
91875.0,51,8,985.8964,5,5,5,555,champions
91876.0,124,1,169.78,4,1,4,414,promising
91878.0,124,1,7.2,4,1,1,411,promising
91879.0,124,1,19.99,4,1,3,413,promising
91880.0,124,4,431.60080000000005,4,5,5,455,loyal customers
91881.0,124,1,230.0,4,1,5,415,promising
91882.0,124,2,226.40200000000002,4,4,5,445,loyal customers
91883.0,124,1,339.50300000000004,4,1,5,415,promising
91884.0,124,3,2587.491,4,5,5,455,loyal customers
91885.0,124,1,11.34,4,1,2,412,promising
91886.0,124,1,18.585,4,1,2,412,promising
91887.0,95,3,107.2,5,5,4,554,champions
91890.0,121,7,1252.4704,4,5,5,455,loyal customers
91891.0,124,1,7.8,4,1,1,411,promising
91892.0,58,9,1405.0159999999998,5,5,5,555,champions
91893.0,48,6,312.8587,5,5,5,555,champions
91894.0,123,2,39.0,4,4,3,443,loyal customers
91897.0,124,1,852.497,4,1,5,415,promising
91898.0,124,1,36.0,4,1,3,413,promising
91899.0,124,1,200.0,4,1,5,415,promising
91903.0,9,8,989.9239,5,5,5,555,champions
91906.0,119,1,59.95,4,1,4,414,promising
91907.0,124,1,58.412600000000005,4,1,4,414,promising
91908.0,124,1,8.98,4,1,1,411,promising
91910.0,109,11,1793.2684,4,5,5,455,loyal customers
91911.0,108,7,2157.034,4,5,5,455,loyal customers
91912.0,108,2,264.7822,4,4,5,445,loyal customers
91913.0,124,2,30.32,4,4,3,443,loyal customers
91917.0,124,1,3.5,4,1,1,411,promising
91918.0,124,1,72.0,4,1,4,414,promising
91919.0,108,4,979.5625,4,5,5,455,loyal customers
91921.0,124,1,472.85,4,1,5,415,promising
91923.0,124,1,110.0,4,1,4,414,promising
91924.0,124,1,132.3911,4,1,4,414,promising
91925.0,123,2,380.0,4,4,5,445,loyal customers
91926.0,124,1,252.791,4,1,5,415,promising
91927.0,124,1,14.99,4,1,2,412,promising
91928.0,124,1,3.9,4,1,1,411,promising
91931.0,124,9,1381.2344,4,5,5,455,loyal customers
91932.0,124,1,24.7,4,1,3,413,promising
91933.0,107,1,41.25999999999999,4,1,3,413,promising
91934.0,118,1,80.0,4,1,4,414,promising
91935.0,124,1,7.2,4,1,1,411,promising
91936.0,124,1,139.292,4,1,4,414,promising
91939.0,124,1,946.872,4,1,5,415,promising
91940.0,124,4,479.1904,4,5,5,455,loyal customers
91942.0,124,1,8.2,4,1,1,411,promising
91943.0,121,6,1013.047,4,5,5,455,loyal customers
91944.0,124,1,179.78,4,1,4,414,promising
91945.0,124,1,5.2,4,1,1,411,promising
91946.0,124,1,14.4,4,1,2,412,promising
91947.0,124,1,23.4,4,1,3,413,promising
91950.0,95,4,50.0,5,5,4,554,champions
91951.0,124,1,6.48,4,1,1,411,promising
91952.0,105,2,7.3999999999999995,4,4,1,441,loyal customers
91953.0,124,1,13.0,4,1,2,412,promising
91954.0,124,1,7.2,4,1,1,411,promising
91955.0,9,4,153.17000000000002,5,5,4,554,champions
91956.0,124,1,10.73,4,1,2,412,promising
91957.0,80,2,23.47,5,4,3,543,champions
91958.0,124,1,9.98,4,1,1,411,promising
91959.0,124,1,119.7976,4,1,4,414,promising
91960.0,124,1,104.47999999999999,4,1,4,414,promising
91961.0,124,1,6.0,4,1,1,411,promising
91962.0,124,1,16.99,4,1,2,412,promising
91963.0,124,1,7.8,4,1,1,411,promising
91964.0,124,1,221.99,4,1,5,415,promising
91965.0,119,3,25.8,4,5,3,453,loyal customers
91966.0,57,8,1332.301,5,5,5,555,champions
91967.0,118,5,1342.5204,4,5,5,455,loyal customers
91968.0,124,1,230.93,4,1,5,415,promising
91970.0,124,2,144.416,4,4,4,444,loyal customers
91971.0,13,4,753.8429,5,5,5,555,champions
91973.0,109,5,556.456,4,5,5,455,loyal customers
91975.0,124,1,132.3911,4,1,4,414,promising
91976.0,124,2,278.584,4,4,5,445,loyal customers
91977.0,124,1,139.292,4,1,4,414,promising
91978.0,108,13,2295.256,4,5,5,455,loyal customers
91979.0,124,4,417.164,4,5,5,455,loyal customers
91980.0,124,4,455.08299999999997,4,5,5,455,loyal customers
91981.0,124,1,119.7976,4,1,4,414,promising
91982.0,124,1,195.63,4,1,5,415,promising
91983.0,124,1,139.292,4,1,4,414,promising
91984.0,123,2,160.60000000000002,4,4,4,444,loyal customers
91985.0,107,6,3405.9231999999997,4,5,5,455,loyal customers
91986.0,107,6,6297.732,4,5,5,455,loyal customers
91987.0,47,11,571.3379,5,5,5,555,champions
91988.0,124,1,598.1726,4,1,5,415,promising
91989.0,55,10,6842.633999999999,5,5,5,555,champions
91991.0,124,4,417.164,4,5,5,455,loyal customers
91992.0,124,2,208.582,4,4,5,445,loyal customers
91993.0,110,2,33.42,4,4,3,443,loyal customers
91994.0,55,8,6562.368,5,5,5,555,champions
91996.0,124,1,78.39200000000001,4,1,4,414,promising
91997.0,124,1,7.2,4,1,1,411,promising
91998.0,23,8,399.2278,5,5,5,555,champions
91999.0,55,7,4837.374000000001,5,5,5,555,champions
92000.0,124,3,2164.0884,4,5,5,455,loyal customers
92001.0,109,3,1083.7612,4,5,5,455,loyal customers
92002.0,124,2,461.86,4,4,5,445,loyal customers
92004.0,124,1,10.79,4,1,2,412,promising
92005.0,124,1,111.851,4,1,4,414,promising
92006.0,109,2,824.1659999999999,4,4,5,445,loyal customers
92008.0,124,1,721.3628,4,1,5,415,promising
92009.0,109,2,824.1659999999999,4,4,5,445,loyal customers
92010.0,124,1,6.0,4,1,1,411,promising
92011.0,109,2,824.1659999999999,4,4,5,445,loyal customers
92012.0,124,1,19.98,4,1,3,413,promising
92013.0,124,1,298.584,4,1,5,415,promising
92014.0,124,2,569.5644,4,4,5,445,loyal customers
92015.0,44,4,215.19760000000002,5,5,5,555,champions
92016.0,121,5,1287.54,4,5,5,455,loyal customers
92017.0,124,1,170.75900000000001,4,1,4,414,promising
92018.0,124,4,417.164,4,5,5,455,loyal customers
92020.0,124,1,298.584,4,1,5,415,promising
92021.0,121,7,1799.28,4,5,5,455,loyal customers
92023.0,124,1,14.4,4,1,2,412,promising
92025.0,115,3,403.491,4,5,5,455,loyal customers
92026.0,121,2,20.98,4,4,3,443,loyal customers
92027.0,44,3,183.3976,5,5,5,555,champions
92028.0,124,4,649.9979999999999,4,5,5,455,loyal customers
92029.0,124,1,139.292,4,1,4,414,promising
92030.0,124,1,254.9494,4,1,5,415,promising
92032.0,117,1,12.22,4,1,2,412,promising
92033.0,108,3,446.389,4,5,5,455,loyal customers
92034.0,124,3,788.373,4,5,5,455,loyal customers
92035.0,124,3,149.6655,4,5,4,454,loyal customers
92036.0,124,1,862.497,4,1,5,415,promising
92039.0,124,2,525.582,4,4,5,445,loyal customers
92040.0,124,2,1051.164,4,4,5,445,loyal customers
92042.0,124,1,9.99,4,1,1,411,promising
92043.0,124,1,5.2,4,1,1,411,promising
92045.0,118,2,15.600000000000001,4,4,2,442,loyal customers
92048.0,124,1,49.85,4,1,4,414,promising
92050.0,124,1,153.99,4,1,4,414,promising
92051.0,124,1,6.99,4,1,1,411,promising
92053.0,100,2,10.190000000000001,4,4,2,442,loyal customers
92054.0,124,1,11.9,4,1,2,412,promising
92055.0,124,1,12.4,4,1,2,412,promising
92057.0,124,1,7.2,4,1,1,411,promising
92058.0,124,1,20.7,4,1,3,413,promising
92060.0,124,1,25.99,4,1,3,413,promising
92062.0,121,2,56.599999999999994,4,4,4,444,loyal customers
92063.0,124,1,47.02,4,1,3,413,promising
92064.0,124,1,143.99,4,1,4,414,promising
92066.0,124,1,20.26,4,1,3,413,promising
92068.0,124,1,85.99,4,1,4,414,promising
92069.0,124,1,7.2,4,1,1,411,promising
92070.0,124,1,19.98,4,1,3,413,promising
92071.0,124,1,5.2,4,1,1,411,promising
92072.0,124,1,16.72,4,1,2,412,promising
92073.0,124,1,23.98,4,1,3,413,promising
92074.0,124,1,60.0,4,1,4,414,promising
92076.0,124,1,5.2,4,1,1,411,promising
92078.0,108,2,760.0,4,4,5,445,loyal customers
92079.0,124,1,79.6,4,1,4,414,promising
92080.0,124,1,12.9,4,1,2,412,promising
92081.0,102,2,50.4,4,4,4,444,loyal customers
92082.0,123,1,85.0,4,1,4,414,promising
92083.0,124,1,11.39,4,1,2,412,promising
92084.0,124,1,15.98,4,1,2,412,promising
92085.0,29,3,424.93,5,5,5,555,champions
92086.0,124,1,329.0,4,1,5,415,promising
92088.0,124,1,198.99,4,1,5,415,promising
92090.0,124,1,3.99,4,1,1,411,promising
92091.0,124,1,12.98,4,1,2,412,promising
92092.0,124,1,15.0,4,1,2,412,promising
92093.0,123,1,120.0,4,1,4,414,promising
92094.0,124,1,6.85,4,1,1,411,promising
92095.0,124,1,58.99,4,1,4,414,promising
92097.0,123,1,558.99,4,1,5,415,promising
92098.0,77,5,966.8411,5,5,5,555,champions
92099.0,123,1,80.0,4,1,4,414,promising
92100.0,97,1,100.0,4,1,4,414,promising
92102.0,123,1,270.7,4,1,5,415,promising
92105.0,117,1,13.0,4,1,2,412,promising
92107.0,123,1,0.99,4,1,1,411,promising
92108.0,123,1,149.6,4,1,4,414,promising
92109.0,2,20,3887.6476000000002,5,5,5,555,champions
92111.0,121,2,56.690000000000005,4,4,4,444,loyal customers
92112.0,123,1,12.3025,4,1,2,412,promising
92113.0,64,4,97.728,5,5,4,554,champions
92115.0,123,1,266.46,4,1,5,415,promising
92116.0,123,1,25.700000000000003,4,1,3,413,promising
92119.0,123,1,110.0,4,1,4,414,promising
92121.0,96,2,75.0,4,4,4,444,loyal customers
92122.0,108,3,30.0,4,5,3,453,loyal customers
92123.0,108,1,40.0,4,1,3,413,promising
92124.0,123,1,6.0,4,1,1,411,promising
92125.0,123,2,5.36,4,4,1,441,loyal customers
92126.0,123,1,1.521,4,1,1,411,promising
92127.0,123,1,4.5,4,1,1,411,promising
92128.0,123,1,22.94,4,1,3,413,promising
92129.0,123,1,89.0,4,1,4,414,promising
92130.0,38,1,2.99,5,1,1,511,new customers
92131.0,108,1,6.48,4,1,1,411,promising
92137.0,123,1,6.48,4,1,1,411,promising
92138.0,123,1,80.0,4,1,4,414,promising
92140.0,104,4,54.63,4,5,4,454,loyal customers
92141.0,123,1,2.7,4,1,1,411,promising
92142.0,116,1,3.98,4,1,1,411,promising
92143.0,123,1,263.71,4,1,5,415,promising
92144.0,117,1,159.6,4,1,4,414,promising
92145.0,123,1,12.99,4,1,2,412,promising
92146.0,123,1,31.2,4,1,3,413,promising
92147.0,123,1,56.99,4,1,4,414,promising
92150.0,39,2,43.25,5,4,3,543,champions
92151.0,123,1,16.3,4,1,2,412,promising
92153.0,32,3,58.92999999999999,5,5,4,554,champions
92155.0,75,2,23.53,5,4,3,543,champions
92160.0,123,1,23.4,4,1,3,413,promising
92161.0,123,1,7.2,4,1,1,411,promising
92162.0,122,2,108.10999999999999,4,4,4,444,loyal customers
92164.0,123,1,2.43,4,1,1,411,promising
92166.0,123,1,90.26,4,1,4,414,promising
92167.0,123,1,10.4,4,1,2,412,promising
92173.0,123,2,27.4,4,4,3,443,loyal customers
92174.0,108,20,3562.9392999999995,4,5,5,455,loyal customers
92175.0,123,1,69.99,4,1,4,414,promising
92176.0,123,1,53.5,4,1,4,414,promising
92177.0,123,1,19.5,4,1,2,412,promising
92178.0,123,1,102.63,4,1,4,414,promising
92179.0,123,1,5.2,4,1,1,411,promising
92180.0,123,1,7.2,4,1,1,411,promising
92181.0,115,2,48.99,4,4,3,443,loyal customers
92182.0,123,1,34.5,4,1,3,413,promising
92183.0,58,2,815.1962,5,4,5,545,champions
92184.0,123,1,17.799999999999997,4,1,2,412,promising
92188.0,123,1,3.5,4,1,1,411,promising
92189.0,123,1,19.5,4,1,2,412,promising
92190.0,123,1,411.6,4,1,5,415,promising
92191.0,115,2,33.93000000000001,4,4,3,443,loyal customers
92193.0,123,1,5.2,4,1,1,411,promising
92194.0,123,1,56.493,4,1,4,414,promising
92196.0,96,8,385.0,4,5,5,455,loyal customers
92199.0,12,7,204.3015,5,5,5,555,champions
92201.0,123,1,80.0,4,1,4,414,promising
92204.0,108,2,960.0,4,4,5,445,loyal customers
92205.0,50,5,2355.8281,5,5,5,555,champions
92207.0,9,4,733.02,5,5,5,555,champions
92208.0,122,1,40.0,4,1,3,413,promising
92209.0,122,2,14.4,4,4,2,442,loyal customers
92210.0,97,4,95.0,4,5,4,454,loyal customers
92211.0,51,6,2105.3217,5,5,5,555,champions
92213.0,123,1,558.99,4,1,5,415,promising
92214.0,123,1,7.1,4,1,1,411,promising
92217.0,123,1,20.26,4,1,3,413,promising
92219.0,123,1,256.46,4,1,5,415,promising
92220.0,123,2,22.29,4,4,3,443,loyal customers
92221.0,123,1,14.4,4,1,2,412,promising
92222.0,108,2,42.99,4,4,3,443,loyal customers
92224.0,95,1,30.0,5,1,3,513,new customers
92225.0,123,1,5.2,4,1,1,411,promising
92226.0,110,1,7.68,4,1,1,411,promising
92227.0,123,1,199.84,4,1,5,415,promising
92228.0,123,1,57.591,4,1,4,414,promising
92230.0,123,1,27.0,4,1,3,413,promising
92231.0,123,1,7.81,4,1,1,411,promising
92233.0,123,1,8.99,4,1,1,411,promising
92235.0,123,1,11.39,4,1,2,412,promising
92238.0,123,1,20.0,4,1,3,413,promising
92239.0,123,1,7.2,4,1,1,411,promising
92242.0,123,1,1.9,4,1,1,411,promising
92243.0,96,2,37.0,4,4,3,443,loyal customers
92244.0,123,1,700.0,4,1,5,415,promising
92245.0,122,2,29.5,4,4,3,443,loyal customers
92246.0,123,1,7.2,4,1,1,411,promising
92247.0,123,1,14.4,4,1,2,412,promising
92249.0,123,1,5.2,4,1,1,411,promising
92251.0,119,4,19.5,4,5,2,452,loyal customers
92254.0,122,2,14.4,4,4,2,442,loyal customers
92255.0,95,4,1307.8,5,5,5,555,champions
92256.0,123,1,11.3,4,1,2,412,promising
92257.0,123,1,120.0,4,1,4,414,promising
92261.0,123,1,9.45,4,1,1,411,promising
92263.0,95,2,40.0,5,4,3,543,champions
92264.0,123,1,45.78,4,1,3,413,promising
92266.0,122,1,160.0,4,1,4,414,promising
92269.0,120,2,180.0,4,4,4,444,loyal customers
92271.0,123,1,6.99,4,1,1,411,promising
92273.0,123,1,14.3,4,1,2,412,promising
92275.0,52,4,114.899,5,5,4,554,champions
92276.0,58,3,2835.2400000000002,5,5,5,555,champions
92277.0,123,2,53.04600000000001,4,4,4,444,loyal customers
92280.0,123,1,3.0,4,1,1,411,promising
92281.0,123,1,3.0,4,1,1,411,promising
92283.0,122,1,262.99,4,1,5,415,promising
92284.0,121,1,40.0,4,1,3,413,promising
92288.0,122,1,7.2,4,1,1,411,promising
